user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
44857,11.0,0.0,10.0,10.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,3.0,0.0,0.0
45457,0.0,0.0,0.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
45929,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,3.0,0.0,7.0
46170,5.0,0.0,4.0,9.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,4.0
46272,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0
46326,9.0,3.0,3.0,7.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,5.0,0.0,5.0
46628,0.0,0.0,3.0,8.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
47459,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
47460,8.0,4.0,0.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,0.0,0.0
47574,6.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,6.0,0.0,9.0,3.0,0.0,0.0
48871,10.0,0.0,0.0,3.0,0.0,10.0,0.0,22.0,5.0,0.0,3.0,4.0,0.0,0.0
49313,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49319,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
49400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
49508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
50348,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50494,15.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0
50667,8.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
50831,75.0,4.0,3.0,38.0,0.0,21.0,0.0,32.0,61.0,0.0,11.0,22.0,0.0,5.0
51452,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51937,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,10.0,0.0,3.0
52091,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
52262,23.0,8.0,0.0,19.0,0.0,0.0,0.0,3.0,18.0,0.0,10.0,5.0,0.0,0.0
52917,12.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0
53270,8.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
53345,15.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,15.0,0.0,3.0,0.0,0.0,0.0
54439,23.0,0.0,5.0,24.0,0.0,4.0,4.0,0.0,27.0,5.0,5.0,8.0,0.0,0.0
55117,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
55937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
55958,0.0,14.0,0.0,9.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
56047,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56882,28.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,0.0,0.0,0.0
56991,0.0,8.0,0.0,4.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0
57052,9.0,0.0,3.0,0.0,0.0,4.0,0.0,8.0,9.0,0.0,8.0,4.0,0.0,4.0
58646,20.0,14.0,0.0,16.0,0.0,7.0,0.0,3.0,19.0,0.0,0.0,4.0,0.0,0.0
58895,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
58969,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,3.0,0.0
59042,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
59106,10.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0
59486,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
59791,5.0,9.0,0.0,5.0,0.0,11.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0
60054,6.0,9.0,0.0,3.0,0.0,14.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
60465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
61658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
61664,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
61747,12.0,5.0,0.0,12.0,0.0,10.0,0.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0
62816,7.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,7.0
63000,0.0,15.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
63535,15.0,0.0,17.0,7.0,3.0,0.0,0.0,14.0,15.0,0.0,0.0,4.0,0.0,4.0
64056,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
64209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
64321,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
64634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
64669,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
64753,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
65093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
65118,25.0,8.0,0.0,3.0,0.0,13.0,0.0,4.0,20.0,0.0,0.0,10.0,0.0,0.0
65307,3.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
65475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
65761,0.0,5.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0
66190,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
66648,13.0,4.0,25.0,9.0,17.0,0.0,0.0,15.0,13.0,0.0,0.0,36.0,18.0,0.0
66779,5.0,0.0,3.0,0.0,7.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
67196,10.0,0.0,14.0,5.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,5.0
67201,36.0,0.0,0.0,22.0,0.0,3.0,0.0,7.0,32.0,0.0,4.0,8.0,0.0,0.0
67305,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0
68209,0.0,9.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,6.0
69124,34.0,0.0,0.0,21.0,0.0,9.0,0.0,10.0,43.0,0.0,8.0,4.0,0.0,0.0
69129,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69649,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
69955,33.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,4.0,0.0,0.0
70221,11.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,9.0,0.0,0.0
70434,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
70452,4.0,17.0,0.0,12.0,0.0,9.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
70612,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
70934,9.0,8.0,0.0,5.0,0.0,5.0,0.0,8.0,9.0,0.0,0.0,3.0,0.0,0.0
72417,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
72482,22.0,0.0,0.0,17.0,0.0,11.0,0.0,3.0,18.0,0.0,5.0,0.0,0.0,0.0
72586,12.0,0.0,0.0,9.0,0.0,4.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
72632,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
72806,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
73271,9.0,0.0,4.0,5.0,4.0,10.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,3.0
73328,14.0,18.0,0.0,15.0,0.0,16.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0
73345,4.0,3.0,0.0,8.0,0.0,20.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0
73425,8.0,0.0,0.0,7.0,0.0,5.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
73660,9.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,9.0,0.0,4.0,0.0,0.0,0.0
73922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
74781,20.0,5.0,0.0,13.0,0.0,0.0,0.0,21.0,20.0,0.0,9.0,5.0,0.0,0.0
74799,13.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
74945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
74982,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
75103,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75228,8.0,3.0,0.0,0.0,0.0,8.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
75362,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
75368,55.0,15.0,8.0,38.0,11.0,34.0,0.0,22.0,44.0,3.0,18.0,49.0,13.0,15.0
75692,3.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,3.0,4.0
76145,0.0,0.0,14.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
76232,4.0,5.0,0.0,4.0,0.0,12.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0
76242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
76244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
76391,12.0,4.0,0.0,15.0,0.0,13.0,0.0,4.0,19.0,0.0,4.0,5.0,0.0,0.0
76432,18.0,3.0,4.0,13.0,0.0,5.0,0.0,15.0,13.0,0.0,5.0,8.0,5.0,0.0
76858,7.0,0.0,0.0,11.0,0.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0
76944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
77114,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77247,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
77325,16.0,3.0,3.0,8.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0
77474,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
77479,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
77747,7.0,17.0,0.0,11.0,0.0,5.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0
78170,9.0,3.0,0.0,5.0,0.0,6.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
78644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79064,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79582,3.0,5.0,0.0,5.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
79620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
79633,9.0,9.0,0.0,19.0,0.0,19.0,0.0,26.0,5.0,0.0,18.0,0.0,0.0,0.0
79759,0.0,11.0,0.0,9.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
80010,31.0,3.0,8.0,20.0,0.0,3.0,0.0,7.0,27.0,5.0,0.0,7.0,0.0,0.0
80186,38.0,5.0,0.0,10.0,0.0,4.0,0.0,4.0,42.0,0.0,0.0,5.0,0.0,0.0
80219,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
80360,25.0,0.0,0.0,4.0,0.0,3.0,0.0,14.0,25.0,0.0,8.0,0.0,0.0,0.0
80596,0.0,5.0,9.0,4.0,5.0,13.0,0.0,20.0,0.0,0.0,4.0,4.0,0.0,0.0
81341,5.0,0.0,0.0,5.0,0.0,14.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0
81700,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
81910,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
82579,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82719,12.0,12.0,5.0,17.0,0.0,3.0,0.0,9.0,12.0,4.0,0.0,13.0,0.0,14.0
82787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
82804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82963,0.0,10.0,0.0,3.0,0.0,18.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0
83378,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83447,45.0,0.0,0.0,15.0,0.0,4.0,0.0,9.0,39.0,0.0,8.0,7.0,0.0,0.0
83795,57.0,3.0,4.0,26.0,0.0,4.0,0.0,29.0,56.0,0.0,12.0,15.0,0.0,0.0
83817,0.0,18.0,0.0,13.0,0.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84146,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84430,7.0,12.0,4.0,5.0,0.0,4.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0
84433,10.0,0.0,0.0,3.0,0.0,24.0,0.0,9.0,10.0,0.0,3.0,0.0,0.0,0.0
85085,13.0,5.0,16.0,5.0,11.0,3.0,0.0,5.0,9.0,5.0,0.0,8.0,4.0,0.0
85625,41.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,32.0,0.0,0.0,19.0,0.0,0.0
85746,7.0,3.0,0.0,8.0,0.0,0.0,0.0,16.0,3.0,0.0,4.0,0.0,0.0,0.0
85940,13.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,0.0,10.0
86171,16.0,0.0,5.0,9.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0
86305,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0
86366,11.0,11.0,15.0,18.0,4.0,26.0,0.0,24.0,7.0,3.0,7.0,46.0,10.0,9.0
86548,3.0,5.0,0.0,0.0,0.0,10.0,0.0,17.0,3.0,0.0,3.0,0.0,0.0,0.0
86587,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
86648,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86996,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
87460,33.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,34.0,0.0,4.0,5.0,0.0,0.0
87486,10.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
87533,9.0,5.0,12.0,3.0,4.0,5.0,0.0,10.0,0.0,0.0,17.0,14.0,0.0,5.0
87969,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
88085,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
88121,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
88202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
88273,0.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
88421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
90144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
90850,27.0,5.0,0.0,14.0,0.0,3.0,0.0,12.0,17.0,0.0,12.0,8.0,0.0,0.0
90934,21.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,26.0,0.0,5.0,5.0,0.0,0.0
91071,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
91117,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
91242,12.0,4.0,0.0,4.0,0.0,0.0,0.0,7.0,8.0,0.0,7.0,0.0,0.0,0.0
91539,23.0,12.0,0.0,17.0,0.0,0.0,0.0,3.0,23.0,5.0,0.0,3.0,0.0,0.0
91852,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92073,9.0,17.0,0.0,16.0,0.0,25.0,0.0,18.0,4.0,5.0,14.0,5.0,0.0,0.0
92472,11.0,3.0,0.0,11.0,0.0,5.0,0.0,20.0,11.0,0.0,5.0,0.0,0.0,0.0
92538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
92806,54.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,52.0,5.0,0.0,16.0,0.0,4.0
92922,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
92990,18.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,18.0,0.0,4.0,0.0,0.0,0.0
93025,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0
93228,19.0,0.0,10.0,6.0,0.0,10.0,0.0,19.0,15.0,0.0,5.0,9.0,0.0,4.0
93299,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
94135,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
94604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
94815,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
94853,13.0,17.0,0.0,14.0,0.0,14.0,0.0,22.0,3.0,5.0,0.0,4.0,0.0,4.0
95333,8.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,0.0,0.0
96035,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
96046,37.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
96961,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
96962,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,0.0
96995,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0
97204,21.0,4.0,0.0,8.0,0.0,3.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0
97254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
97822,22.0,0.0,11.0,9.0,8.0,0.0,0.0,11.0,14.0,0.0,12.0,3.0,0.0,0.0
97915,20.0,4.0,0.0,13.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,5.0
98282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
98471,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
98782,5.0,0.0,4.0,5.0,4.0,10.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
99234,41.0,0.0,0.0,21.0,0.0,28.0,0.0,8.0,34.0,3.0,13.0,8.0,0.0,0.0
99909,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
99954,4.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0
100209,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
100274,3.0,3.0,8.0,0.0,3.0,11.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,5.0
100566,9.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,13.0
100638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
100697,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
100942,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
101000,16.0,5.0,0.0,15.0,0.0,4.0,0.0,10.0,10.0,0.0,5.0,11.0,0.0,3.0
101367,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
101585,0.0,0.0,0.0,4.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
101628,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101774,31.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0
101802,27.0,11.0,0.0,28.0,0.0,16.0,0.0,22.0,24.0,0.0,19.0,0.0,0.0,0.0
102140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
102360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0
102546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
102568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
102599,14.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,3.0,0.0,0.0
102689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
102696,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103036,14.0,0.0,10.0,9.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0
103066,22.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0
103234,7.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
103645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
103968,0.0,0.0,8.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,3.0,0.0
104249,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
104394,17.0,3.0,0.0,0.0,0.0,10.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0
105018,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105163,8.0,3.0,3.0,8.0,15.0,0.0,0.0,10.0,8.0,0.0,4.0,5.0,0.0,0.0
105241,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
105467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
105564,8.0,4.0,0.0,9.0,0.0,7.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0
105794,3.0,0.0,0.0,8.0,0.0,11.0,0.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0
106397,30.0,0.0,4.0,16.0,0.0,4.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0
107179,20.0,3.0,9.0,3.0,7.0,0.0,0.0,9.0,15.0,0.0,0.0,10.0,0.0,0.0
107320,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
107634,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,10.0,5.0,0.0,10.0
107736,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
